"Géographie";"Niveau Géo";"Fréquence";"Sexe";"Statut d'emploi variable selon l'enquête";"Âge";"Diplôme";"Mesure du recensement ";Période;Valeur
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;13,89308
"Villejust";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;1,01171
"Verrières-le-Buisson";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;8,91009
"Chilly-Mazarin";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;45,83266
"Montlhéry";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2022;549,87396
"Saclay";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2022;38,91631
"Montlhéry";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2022;223,2365
"Saint-Aubin";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2022;7,16097
"Champlan";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2022;30,62978
"Montlhéry";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2022;4617,55073
"Saint-Aubin";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2022;6,09299
"Champlan";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2022;190,6781
"Marcoussis";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;28
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;1,00003
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;22
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;636
"Marcoussis";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;124
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;184
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;69
"Marcoussis";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;305
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;33
"Marcoussis";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;164
"Marcoussis";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;37
"Vauhallan";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2022;71,81677
"Ballainvilliers";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;111
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;500
"Marcoussis";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;67
"Marcoussis";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;870
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;872
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;38
"Marcoussis";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;44
"Marcoussis";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;268
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;773
"Marcoussis";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;662
"Marcoussis";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;44
"Marcoussis";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;48
"Marcoussis";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;770
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;33
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;29
"Marcoussis";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;33
"Ballainvilliers";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;411
"Ballainvilliers";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;345
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;138
"Marcoussis";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;572
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;186
"Ballainvilliers";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;21
"Marcoussis";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;710
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;19
"Ballainvilliers";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;28
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;67
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;13
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;724
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;11
"Ballainvilliers";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;75
"Ballainvilliers";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;405
"Ballainvilliers";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;160
"Ballainvilliers";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;37
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;264
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;14
"Montlhéry";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2022;149,29477
"Vauhallan";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2022;36,69544
"Vauhallan";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2022;19,95058
"Vauhallan";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2022;850,09675
"Montlhéry";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2022;159,75397
"Vauhallan";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2022;158,76992
"Montlhéry";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2022;438,25053
"Vauhallan";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2022;57,16082
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;348
"Gif-sur-Yvette";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;595,82342
"Épinay-sur-Orge";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;969,44201
"Palaiseau";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;2361,39542
"Igny";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;446,75428
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;8
"Verrières-le-Buisson";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;1202,3795
"Chilly-Mazarin";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;1535,01931
"Palaiseau";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;2753,43996
"Gif-sur-Yvette";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;912,10452
"Linas";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;658,81519
"Chilly-Mazarin";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;2296,17063
"Les Ulis";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;1461,05025
"Longjumeau";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;1854,67488
"Verrières-le-Buisson";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;547,07807
"Épinay-sur-Orge";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;1012,17401
"Chilly-Mazarin";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;1119,34155
"Igny";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;561,22698
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;539,41708
"Les Ulis";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;1864,98137
"Épinay-sur-Orge";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;1303,60572
"Longjumeau";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;1133,20342
"Verrières-le-Buisson";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;706,1637
"Palaiseau";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;4789,44095
"Longjumeau";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;2758,96689
"Verrières-le-Buisson";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;1349,60722
"Palaiseau";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;1630,6439
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;905,34481
"Épinay-sur-Orge";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;446,33489
"Chilly-Mazarin";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;1445,91489
"Palaiseau";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;1614,27599
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;1580,05508
"Gif-sur-Yvette";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;2345,95433
"Gif-sur-Yvette";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;1676,47167
"Les Ulis";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;2666,82489
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;1007,48356
"Orsay";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;4622,36479
"Palaiseau";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;7560,17861
"Orsay";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;692,2691
"Gif-sur-Yvette";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;2818,66362
"Igny";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;1181,08605
"Longjumeau";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;2162,92161
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;803,03106
