"Géographie";"Niveau Géo";"Sexe";"Âge";"Mesure du recensement ";Période;Valeur
"Gometz-le-Châtel";"Commune";"Homme";"Moins de 20 ans";"Population";2016;354,504711
"Gometz-le-Châtel";"Commune";"Homme";"De 20 à 64 ans";"Population";2016;709,329585
"Gometz-le-Châtel";"Commune";"Homme";"65 ans ou plus";"Population";2016;181,941587
"Gometz-le-Châtel";"Commune";"Femme";"Moins de 20 ans";"Population";2016;349,48074
"Villejust";"Commune";"Femme";"65 ans ou plus";"Population";2016;121,184304
"Saulx-les-Chartreux";"Commune";"Femme";"De 20 à 64 ans";"Population";2016;1621,833597
"Bures-sur-Yvette";"Commune";"Femme";"65 ans ou plus";"Population";2016;971,442765
"Saulx-les-Chartreux";"Commune";"Homme";"De 20 à 64 ans";"Population";2016;1596,608835
"Villejust";"Commune";"Homme";"65 ans ou plus";"Population";2016;96,991652
"Villejust";"Commune";"Homme";"Moins de 20 ans";"Population";2016;308,662742
"Saulx-les-Chartreux";"Commune";"Homme";"Moins de 20 ans";"Population";2016;699,125279
"Gometz-le-Châtel";"Commune";"Femme";"65 ans ou plus";"Population";2016;226,200371
"Saulx-les-Chartreux";"Commune";"Homme";"65 ans ou plus";"Population";2016;320,807339
"Bures-sur-Yvette";"Commune";"Homme";"65 ans ou plus";"Population";2016;880,785313
"Villejust";"Commune";"Femme";"De 20 à 64 ans";"Population";2016;747,076709
"Saulx-les-Chartreux";"Commune";"Femme";"65 ans ou plus";"Population";2016;398,415269
"Bures-sur-Yvette";"Commune";"Femme";"De 20 à 64 ans";"Population";2016;2629,940369
"Bures-sur-Yvette";"Commune";"Homme";"Moins de 20 ans";"Population";2016;1266,114562
"Saulx-les-Chartreux";"Commune";"Femme";"Moins de 20 ans";"Population";2016;682,209681
"Montlhéry";"Commune";"Femme";"Total";"Population";2016;3815,539403
"Montlhéry";"Commune";"Homme";"Total";"Population";2016;3745,460597
"Vauhallan";"Commune";"Femme";"Total";"Population";2016;1062,658423
"Vauhallan";"Commune";"Homme";"Total";"Population";2016;983,341577
"Linas";"Commune";"Total";"De 40 à 54 ans";"Population";2016;1490,942199
"Orsay";"Commune";"Total";"De 55 à 64 ans";"Population";2016;1756,967156
"Verrières-le-Buisson";"Commune";"Total";"De 40 à 54 ans";"Population";2016;3363,196902
"Orsay";"Commune";"Total";"De 65 à 79 ans";"Population";2016;1931,277042
"Linas";"Commune";"Total";"De 65 à 79 ans";"Population";2016;656,539246
"Palaiseau";"Commune";"Total";"De 25 à 39 ans";"Population";2016;7363,847916
"Igny";"Commune";"Total";"Moins de 15 ans";"Population";2016;1902,11478
"Chilly-Mazarin";"Commune";"Total";"Moins de 15 ans";"Population";2016;4440,100706
"Longjumeau";"Commune";"Total";"De 15 à 24 ans";"Population";2016;2598,390422
"Massy";"Commune";"Total";"De 65 à 79 ans";"Population";2016;4386,04574
"Nozay";"Commune";"Total";"De 40 à 54 ans";"Population";2016;1245,995322
"Gif-sur-Yvette";"Commune";"Total";"De 55 à 64 ans";"Population";2016;2477,212993
"Longjumeau";"Commune";"Total";"De 65 à 79 ans";"Population";2016;2228,688101
"Linas";"Commune";"Total";"Moins de 15 ans";"Population";2016;1481,621019
"Massy";"Commune";"Total";"De 55 à 64 ans";"Population";2016;4516,934239
"Nozay";"Commune";"Total";"80 ans ou plus";"Population";2016;94,594051
"Épinay-sur-Orge";"Commune";"Total";"De 65 à 79 ans";"Population";2016;1209,922385
"Linas";"Commune";"Total";"De 15 à 24 ans";"Population";2016;870,756838
"Igny";"Commune";"Total";"De 40 à 54 ans";"Population";2016;2301,257631
"La Ville-du-Bois";"Commune";"Femme";"65 ans ou plus";"Population";2016;515
"Marcoussis";"Commune";"Homme";"Moins de 20 ans";"Population";2016;1167
"Ballainvilliers";"Commune";"Femme";"65 ans ou plus";"Population";2016;382
"Ballainvilliers";"Commune";"Femme";"De 20 à 64 ans";"Population";2016;1305
"La Ville-du-Bois";"Commune";"Homme";"Moins de 20 ans";"Population";2016;1034
"Villiers-le-Bâcle";"Commune";"Femme";"65 ans ou plus";"Population";2016;89
"La Ville-du-Bois";"Commune";"Femme";"Moins de 20 ans";"Population";2016;1064
"Villiers-le-Bâcle";"Commune";"Femme";"Moins de 20 ans";"Population";2016;169
"Villiers-le-Bâcle";"Commune";"Homme";"Moins de 20 ans";"Population";2016;175
"Marcoussis";"Commune";"Femme";"Moins de 20 ans";"Population";2016;1042
"La Ville-du-Bois";"Commune";"Homme";"De 20 à 64 ans";"Population";2016;2248
"Villiers-le-Bâcle";"Commune";"Homme";"De 20 à 64 ans";"Population";2016;357
"Marcoussis";"Commune";"Homme";"De 20 à 64 ans";"Population";2016;2314
"Ballainvilliers";"Commune";"Femme";"Moins de 20 ans";"Population";2016;658
"La Ville-du-Bois";"Commune";"Femme";"De 20 à 64 ans";"Population";2016;2193
"Ballainvilliers";"Commune";"Homme";"De 20 à 64 ans";"Population";2016;1248
"Villiers-le-Bâcle";"Commune";"Homme";"65 ans ou plus";"Population";2016;86
"Ballainvilliers";"Commune";"Homme";"Moins de 20 ans";"Population";2016;677
"La Ville-du-Bois";"Commune";"Homme";"65 ans ou plus";"Population";2016;381
"Villiers-le-Bâcle";"Commune";"Femme";"De 20 à 64 ans";"Population";2016;373
"Marcoussis";"Commune";"Femme";"De 20 à 64 ans";"Population";2016;2320
"Marcoussis";"Commune";"Homme";"65 ans ou plus";"Population";2016;541
"Ballainvilliers";"Commune";"Homme";"65 ans ou plus";"Population";2016;269
"Marcoussis";"Commune";"Femme";"65 ans ou plus";"Population";2016;753
"Champlan";"Commune";"Homme";"Moins de 20 ans";"Population";2016;411,006449
"Champlan";"Commune";"Homme";"65 ans ou plus";"Population";2016;178,362606
"Champlan";"Commune";"Femme";"65 ans ou plus";"Population";2016;227,000726
"Champlan";"Commune";"Femme";"Moins de 20 ans";"Population";2016;350,219072
"Champlan";"Commune";"Homme";"De 20 à 64 ans";"Population";2016;822,286872
"Champlan";"Commune";"Femme";"De 20 à 64 ans";"Population";2016;807,124275
"Saclay";"Commune";"Femme";"De 20 à 64 ans";"Population";2016;1119,517924
"Saclay";"Commune";"Homme";"Moins de 20 ans";"Population";2016;618,344113
"Villebon-sur-Yvette";"Commune";"Femme";"65 ans ou plus";"Population";2016;942,941937
"Saclay";"Commune";"Femme";"65 ans ou plus";"Population";2016;276,635556
"Villebon-sur-Yvette";"Commune";"Homme";"De 20 à 64 ans";"Population";2016;3020,316102
"Villebon-sur-Yvette";"Commune";"Femme";"Moins de 20 ans";"Population";2016;1286,448975
"Saint-Aubin";"Commune";"Femme";"Moins de 20 ans";"Population";2016;97,581792
"Saint-Aubin";"Commune";"Homme";"Moins de 20 ans";"Population";2016;87,624467
"Saclay";"Commune";"Femme";"Moins de 20 ans";"Population";2016;616,374864
"Villebon-sur-Yvette";"Commune";"Homme";"65 ans ou plus";"Population";2016;768,13871
"Saclay";"Commune";"Homme";"De 20 à 64 ans";"Population";2016;1123,456422
"Saint-Aubin";"Commune";"Homme";"65 ans ou plus";"Population";2016;72,688478
"Saint-Aubin";"Commune";"Femme";"65 ans ou plus";"Population";2016;68,705548
"Villebon-sur-Yvette";"Commune";"Femme";"De 20 à 64 ans";"Population";2016;3098,556087
"Saint-Aubin";"Commune";"Homme";"De 20 à 64 ans";"Population";2016;179,231863
"Villebon-sur-Yvette";"Commune";"Homme";"Moins de 20 ans";"Population";2016;1355,598189
"Saclay";"Commune";"Homme";"65 ans ou plus";"Population";2016;212,671121
"Saint-Aubin";"Commune";"Femme";"De 20 à 64 ans";"Population";2016;194,167852
"Montlhéry";"Commune";"Femme";"65 ans ou plus";"Population";2016;634,636426
"Vauhallan";"Commune";"Homme";"65 ans ou plus";"Population";2016;177,864503
"Montlhéry";"Commune";"Homme";"Moins de 20 ans";"Population";2016;1046,088728
"Montlhéry";"Commune";"Homme";"65 ans ou plus";"Population";2016;482,250295
"Montlhéry";"Commune";"Femme";"De 20 à 64 ans";"Population";2016;2253,800644
"Vauhallan";"Commune";"Femme";"Moins de 20 ans";"Population";2016;242,076249
"Vauhallan";"Commune";"Femme";"De 20 à 64 ans";"Population";2016;569,19918
"Vauhallan";"Commune";"Homme";"De 20 à 64 ans";"Population";2016;556,575992
"Montlhéry";"Commune";"Femme";"Moins de 20 ans";"Population";2016;927,102333
"Vauhallan";"Commune";"Femme";"65 ans ou plus";"Population";2016;251,382994
"Vauhallan";"Commune";"Homme";"Moins de 20 ans";"Population";2016;248,901082
"Montlhéry";"Commune";"Homme";"De 20 à 64 ans";"Population";2016;2217,121574
"Wissous";"Commune";"Total";"65 ans ou plus";"Population";2016;885,370376
"Verrières-le-Buisson";"Commune";"Total";"65 ans ou plus";"Population";2016;3413,217502
"Orsay";"Commune";"Total";"65 ans ou plus";"Population";2016;2991,96185
"Igny";"Commune";"Total";"65 ans ou plus";"Population";2016;1713,897105
"Longjumeau";"Commune";"Total";"De 20 à 64 ans";"Population";2016;12468,24547
"Nozay";"Commune";"Total";"Moins de 20 ans";"Population";2016;1407,244892
"Orsay";"Commune";"Total";"Moins de 20 ans";"Population";2016;4018,180649
"Igny";"Commune";"Total";"Moins de 20 ans";"Population";2016;2650,519612
"Chilly-Mazarin";"Commune";"Total";"Moins de 20 ans";"Population";2016;5452,227138
"Épinay-sur-Orge";"Commune";"Total";"Moins de 20 ans";"Population";2016;2687,359189
"Les Ulis";"Commune";"Total";"Moins de 20 ans";"Population";2016;7760,191932
"Chilly-Mazarin";"Commune";"Total";"65 ans ou plus";"Population";2016;2702,790037
"Longjumeau";"Commune";"Total";"65 ans ou plus";"Population";2016;3130,887469
"Épinay-sur-Orge";"Commune";"Total";"65 ans ou plus";"Population";2016;1910,004975
"Palaiseau";"Commune";"Total";"De 20 à 64 ans";"Population";2016;21382,435862
"Verrières-le-Buisson";"Commune";"Total";"De 20 à 64 ans";"Population";2016;8048,335405
"Chilly-Mazarin";"Commune";"Total";"De 20 à 64 ans";"Population";2016;11977,982826
"Linas";"Commune";"Total";"65 ans ou plus";"Population";2016;843,559484
"Wissous";"Commune";"Total";"Moins de 20 ans";"Population";2016;1972,474739
"Wissous";"Commune";"Total";"De 20 à 64 ans";"Population";2016;4816,154885
"Gif-sur-Yvette";"Commune";"Total";"Moins de 20 ans";"Population";2016;5290,902543
"Massy";"Commune";"Total";"65 ans ou plus";"Population";2016;6372,422077
"Orsay";"Commune";"Total";"De 20 à 64 ans";"Population";2016;9667,8575
"Les Ulis";"Commune";"Total";"65 ans ou plus";"Population";2016;2848,512916
"Massy";"Commune";"Total";"Moins de 20 ans";"Population";2016;13110,53192
"Longjumeau";"Commune";"Total";"Moins de 20 ans";"Population";2016;6018,867061
"Nozay";"Commune";"Total";"65 ans ou plus";"Population";2016;466,786617
"Linas";"Commune";"Total";"Moins de 20 ans";"Population";2016;1925,048868
"Igny";"Commune";"Total";"De 20 à 64 ans";"Population";2016;5559,583283
"Massy";"Commune";"Total";"De 20 à 64 ans";"Population";2016;30441,046003
"Verrières-le-Buisson";"Commune";"Total";"Moins de 20 ans";"Population";2016;3972,447093
"Gif-sur-Yvette";"Commune";"Total";"65 ans ou plus";"Population";2016;3856,567321
"Linas";"Commune";"Total";"De 20 à 64 ans";"Population";2016;4113,391648
"Nozay";"Commune";"Total";"De 20 à 64 ans";"Population";2016;2866,968491
"Palaiseau";"Commune";"Total";"65 ans ou plus";"Population";2016;4656,361723
"Épinay-sur-Orge";"Commune";"Total";"De 20 à 64 ans";"Population";2016;6568,635836
"Les Ulis";"Commune";"Total";"De 20 à 64 ans";"Population";2016;14259,295151
"Palaiseau";"Commune";"Total";"Moins de 20 ans";"Population";2016;8081,202415
"Gif-sur-Yvette";"Commune";"Total";"De 20 à 64 ans";"Population";2016;11779,530136
"Gometz-le-Châtel";"Commune";"Total";"Moins de 20 ans";"Population";2016;703,985451
"Saulx-les-Chartreux";"Commune";"Total";"Moins de 20 ans";"Population";2016;1381,33496
"Bures-sur-Yvette";"Commune";"Total";"De 20 à 64 ans";"Population";2016;5361,342607
"Bures-sur-Yvette";"Commune";"Total";"Moins de 20 ans";"Population";2016;2472,429315
"Saulx-les-Chartreux";"Commune";"Total";"De 20 à 64 ans";"Population";2016;3218,442433
"Saulx-les-Chartreux";"Commune";"Total";"65 ans ou plus";"Population";2016;719,222608
"Villejust";"Commune";"Total";"65 ans ou plus";"Population";2016;218,175957
"Gometz-le-Châtel";"Commune";"Total";"De 20 à 64 ans";"Population";2016;1464,872591
"Villejust";"Commune";"Total";"Moins de 20 ans";"Population";2016;629,318957
"Bures-sur-Yvette";"Commune";"Total";"65 ans ou plus";"Population";2016;1852,228078
"Villejust";"Commune";"Total";"De 20 à 64 ans";"Population";2016;1467,505086
"Gometz-le-Châtel";"Commune";"Total";"65 ans ou plus";"Population";2016;408,141958
"Villiers-le-Bâcle";"Commune";"Total";"Moins de 20 ans";"Population";2016;344
"Marcoussis";"Commune";"Total";"65 ans ou plus";"Population";2016;1294
"Marcoussis";"Commune";"Total";"De 20 à 64 ans";"Population";2016;4634
"La Ville-du-Bois";"Commune";"Total";"65 ans ou plus";"Population";2016;896
"Villiers-le-Bâcle";"Commune";"Total";"De 20 à 64 ans";"Population";2016;730
"Ballainvilliers";"Commune";"Total";"De 20 à 64 ans";"Population";2016;2553
"La Ville-du-Bois";"Commune";"Total";"Moins de 20 ans";"Population";2016;2098
"Ballainvilliers";"Commune";"Total";"Moins de 20 ans";"Population";2016;1335
"La Ville-du-Bois";"Commune";"Total";"De 20 à 64 ans";"Population";2016;4441
"Ballainvilliers";"Commune";"Total";"65 ans ou plus";"Population";2016;651
"Villiers-le-Bâcle";"Commune";"Total";"65 ans ou plus";"Population";2016;175
"Marcoussis";"Commune";"Total";"Moins de 20 ans";"Population";2016;2209
"Saint-Aubin";"Commune";"Total";"De 20 à 64 ans";"Population";2016;373,399716
"Saclay";"Commune";"Total";"De 20 à 64 ans";"Population";2016;2242,974346
"Saint-Aubin";"Commune";"Total";"Moins de 20 ans";"Population";2016;185,206259
"Saclay";"Commune";"Total";"65 ans ou plus";"Population";2016;489,306677
"Villebon-sur-Yvette";"Commune";"Total";"Moins de 20 ans";"Population";2016;2642,047164
"Champlan";"Commune";"Total";"65 ans ou plus";"Population";2016;405,363332
"Champlan";"Commune";"Total";"De 20 à 64 ans";"Population";2016;1629,411148
"Villebon-sur-Yvette";"Commune";"Total";"65 ans ou plus";"Population";2016;1711,080647
"Champlan";"Commune";"Total";"Moins de 20 ans";"Population";2016;761,225521
"Villebon-sur-Yvette";"Commune";"Total";"De 20 à 64 ans";"Population";2016;6118,872189
"Saclay";"Commune";"Total";"Moins de 20 ans";"Population";2016;1234,718977
"Saint-Aubin";"Commune";"Total";"65 ans ou plus";"Population";2016;141,394026
"Montlhéry";"Commune";"Total";"65 ans ou plus";"Population";2016;1116,886721
"Montlhéry";"Commune";"Total";"Moins de 20 ans";"Population";2016;1973,191061
"Vauhallan";"Commune";"Total";"De 20 à 64 ans";"Population";2016;1125,775172
"Montlhéry";"Commune";"Total";"De 20 à 64 ans";"Population";2016;4470,922218
"Vauhallan";"Commune";"Total";"65 ans ou plus";"Population";2016;429,247497
"Vauhallan";"Commune";"Total";"Moins de 20 ans";"Population";2016;490,977331
"Villejust";"Commune";"Total";"80 ans ou plus";"Population";2022;58,774125
"Gometz-le-Châtel";"Commune";"Total";"De 65 à 79 ans";"Population";2022;305,933424
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Femme";"De 15 à 24 ans";"Population";2022;19929,425089
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Femme";"De 25 à 39 ans";"Population";2022;32484,907298
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Total";"De 15 à 24 ans";"Population";2022;43824,905697
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Femme";"De 20 à 64 ans";"Population";2022;93519,847471
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Homme";"De 40 à 54 ans";"Population";2022;31280,040898
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Total";"De 25 à 39 ans";"Population";2022;64869,261564
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Femme";"De 40 à 54 ans";"Population";2022;31822,035982
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Femme";"De 55 à 64 ans";"Population";2022;18863,737805
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Total";"De 20 à 64 ans";"Population";2022;188501,172088
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Homme";"De 15 à 24 ans";"Population";2022;23895,480609
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Homme";"De 20 à 64 ans";"Population";2022;94981,324617
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Total";"De 40 à 54 ans";"Population";2022;63102,07688
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Homme";"De 25 à 39 ans";"Population";2022;32384,354266
"Ballainvilliers";"Commune";"Total";"Moins de 15 ans";"Population";2022;1032
"La Ville-du-Bois";"Commune";"Total";"80 ans ou plus";"Population";2022;286
"La Ville-du-Bois";"Commune";"Total";"De 65 à 79 ans";"Population";2022;834
"La Ville-du-Bois";"Commune";"Total";"De 15 à 24 ans";"Population";2022;1063
"Ballainvilliers";"Commune";"Total";"80 ans ou plus";"Population";2022;290
"La Ville-du-Bois";"Commune";"Total";"De 25 à 39 ans";"Population";2022;1646
"Marcoussis";"Commune";"Total";"De 65 à 79 ans";"Population";2022;1029
"Marcoussis";"Commune";"Total";"80 ans ou plus";"Population";2022;508
"Marcoussis";"Commune";"Total";"De 55 à 64 ans";"Population";2022;1091
"Villiers-le-Bâcle";"Commune";"Total";"De 25 à 39 ans";"Population";2022;151
"Villiers-le-Bâcle";"Commune";"Total";"Moins de 15 ans";"Population";2022;196
"Marcoussis";"Commune";"Total";"De 25 à 39 ans";"Population";2022;1452
"Marcoussis";"Commune";"Total";"Moins de 15 ans";"Population";2022;1678
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Total";"80 ans ou plus";"Population";2022;15101,584546
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Homme";"De 55 à 64 ans";"Population";2022;18225,37557
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Total";"De 65 à 79 ans";"Population";2022;35947,020957
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Homme";"80 ans ou plus";"Population";2022;5786,803903
"Communauté d'agglomération Communauté Paris-Saclay";"Etablissement public de coopération intercommunal";"Homme";"Moins de 15 ans";"Population";2022;30394,484781
